stop_id,stop_name,stop_lat,stop_lon
102605201897,Rua Espirito Santo 1897,-19.9312782476972,-43.9405201105129
102605202323,Rua Espirito Santo 2323,-19.93503655123631,-43.94153750318557
102605202737,Rua Espirito Santo 2737,-19.9385933789137,-43.9425250465483
102606500427,Ave Dos Esportes 427,-19.9195650162967,-43.9840939276804
102606500777,Ave Dos Esportes 777,-19.9218568261553,-43.9852327296282
102619400035,Rua Estacio Rodrigues 35,-19.9577478803826,-43.9717942124155
102619400401,Rua Estacio Rodrigues 401,-19.9595594936205,-43.9696699947701
102622600150,Rua Estados Unidos 150,-19.9535730985279,-43.9378039625749
102626700020,Rua Estanislau Fernandes 20,-19.86777992965439,-43.98480085589079
102626700184,Rua Estanislau Fernandes 184,-19.8670716457723,-43.9870251419617
102626700207,Rua Estanislau Fernandes 207,-19.8670103324336,-43.9873341118113
102630100041,Rua Ester De Lima 41,-19.8762039502154,-43.9400474724499
102630100107,Rua Ester De Lima 107,-19.8817596759428,-43.9402882801695
102630100140,Rua Ester De Lima 140,-19.8755091323303,-43.9400208604312
102630100225,Rua Ester De Lima 225,-19.8747349119816,-43.94013441161
102630100234,Rua Ester De Lima 234,-19.8804929238588,-43.9401436911534
102630100289,Rua Ester De Lima 289,-19.8794023074024,-43.9401713832298
102630100386,Rua Ester De Lima 386,-19.8786899208469,-43.940062174217
102630100437,Rua Ester De Lima 437,-19.8779777520925,-43.9401110363419
102630100502,Rua Ester De Lima 502,-19.8773472460643,-43.9400048176805
102634200101,Rua Professor Estevao Pinto 101,-19.9362057417667,-43.9243150694765
102634200427,Rua Professor Estevao Pinto 427,-19.9384778850285,-43.9226262657945
102634200637,Rua Professor Estevao Pinto 637,-19.9407134543155,-43.9223727099405
102634200933,Rua Professor Estevao Pinto 933,-19.9431265658408,-43.9215378543596
102642801320,Est Do Cercadinho 1320,-19.9453241906194,-43.9771198566715
102642802886,Est Do Cercadinho 2886,-19.9543191584567,-43.970660551032
102642802901,Est Do Cercadinho 2901,-19.9546423045914,-43.9704323643006
102643000002,Rua Professor Jose Vieira De Mendonca 2,-19.89191703678925,-43.97750911567468
102643000003,Rua Professor Jose Vieira De Mendonca 3,-19.8855366554676,-43.9771048758536
102643000004,Rua Professor Jose Vieira De Mendonca 4,-19.8816150253476,-43.9773334954096
102643000271,Rua Professor Jose Vieira De Mendonca 271,-19.8908974531357,-43.9778607894495
102643000555,Rua Professor Jose Vieira De Mendonca 555,-19.8862225234906,-43.9770992308679
102643000815,Rua Professor Jose Vieira De Mendonca 815,-19.8832687722721,-43.9778740082926
102643001315,Rua Professor Jose Vieira De Mendonca 1315,-19.8814970322592,-43.9774774290027
102644300200,Rua Deputado Andre De Almeida 200,-19.8756958437884,-43.9898792492554
102644300225,Rua Deputado Andre De Almeida 225,-19.8757505839826,-43.9900038314125
102646900013,Rua Antonio Carvalho 13,-19.81822239763104,-43.94005876363897
102646900044,Rua Antonio Carvalho 44,-19.81761266119741,-43.93964273329006
102648400014,Est Do Jatoba 14,-19.9934027706391,-44.0185477170094
102649700035,Rua Joaquim Clemente 35,-19.81834958876826,-43.937511124534
102649700130,Rua Joaquim Clemente 130,-19.8192074423642,-43.9381756956262
102649700155,Rua Joaquim Clemente 155,-19.81962626202955,-43.93879518493895
102649700489,Rua Joaquim Clemente 489,-19.81863481901758,-43.94335729932227
102649700799,Rua Joaquim Clemente 799,-19.81904698746181,-43.93985635047971
102652900321,Rua Acesso Um 321,-19.99424126125975,-44.04785846494242
102655700522,Rod Stael Mary Bicalho Motta Magalhaes 522,-19.9770944018855,-43.9471515998283
102656000001,Ave Country Club De Belo Horizonte 1,-19.9119465222483,-43.8737779972111
102656000002,Ave Country Club De Belo Horizonte 2,-19.9124166398639,-43.8728942586832
102656000003,Ave Country Club De Belo Horizonte 3,-19.9125040293096,-43.8732676423302
102656000004,Ave Country Club De Belo Horizonte 4,-19.9135573904776,-43.872413774353
102656000005,Ave Country Club De Belo Horizonte 5,-19.9138311763789,-43.8726294545241
102656000006,Ave Country Club De Belo Horizonte 6,-19.9159883375708,-43.8716386811903
102656000007,Ave Country Club De Belo Horizonte 7,-19.9158028629986,-43.8718559007093
102656000008,Ave Country Club De Belo Horizonte 8,-19.9171597194722,-43.8712872152061
102656000009,Ave Country Club De Belo Horizonte 9,-19.9173015040721,-43.871731490963
102656000010,Ave Country Club De Belo Horizonte 10,-19.9178899556304,-43.8699630921666
102656000011,Ave Country Club De Belo Horizonte 11,-19.9183525761951,-43.8703338214259
102656000012,Ave Country Club De Belo Horizonte 12,-19.9183261594078,-43.8682399967176
102656000013,Ave Country Club De Belo Horizonte 13,-19.9187123011576,-43.8682917034658
102656000014,Ave Country Club De Belo Horizonte 14,-19.919342810243,-43.8624469938131
102656000015,Ave Country Club De Belo Horizonte 15,-19.9193987530128,-43.8631130430127
102656000016,Ave Country Club De Belo Horizonte 16,-19.9208042069776,-43.868338150729
102656000017,Ave Country Club De Belo Horizonte 17,-19.9205512339377,-43.868554045867
102656000018,Ave Country Club De Belo Horizonte 18,-19.9217679887899,-43.8689160688239
102656000019,Ave Country Club De Belo Horizonte 19,-19.9214958327127,-43.8691134713669
102656000020,Ave Country Club De Belo Horizonte 20,-19.9227622634313,-43.8693306000653
102656000021,Ave Country Club De Belo Horizonte 21,-19.9227114181676,-43.8696896066157
102656000022,Ave Country Club De Belo Horizonte 22,-19.9225767567121,-43.8711916365384
102656000023,Ave Country Club De Belo Horizonte 23,-19.9224878843881,-43.871254270747
102656000024,Ave Country Club De Belo Horizonte 24,-19.9223279182516,-43.872401367664
102656000025,Ave Country Club De Belo Horizonte 25,-19.9222046974204,-43.8724191514316
102656000026,Ave Country Club De Belo Horizonte 26,-19.9225235741857,-43.873105710007
102656000027,Ave Country Club De Belo Horizonte 27,-19.9223715033037,-43.8730907375748
102656000028,Ave Country Club De Belo Horizonte 28,-19.9230521834043,-43.8732254930979
102656000029,Ave Country Club De Belo Horizonte 29,-19.9229098909825,-43.8733420056478
102656000030,Ave Country Club De Belo Horizonte 30,-19.9228349587338,-43.8744643314114
102656000031,Ave Country Club De Belo Horizonte 31,-19.9227845766632,-43.874384341488
102656000305,Ave Country Club De Belo Horizonte 305,-19.9225596755746,-43.8717033569242
102656000630,Ave Country Club De Belo Horizonte 630,-19.9235244232315,-43.8901812093526
102656000631,Ave Country Club De Belo Horizonte 631,-19.9235036632822,-43.8900399583785
102656001650,Ave Country Club De Belo Horizonte 1650,-19.9256708061589,-43.8893288268817
102656001651,Ave Country Club De Belo Horizonte 1651,-19.925571321108,-43.8891979647267
102656001900,Ave Country Club De Belo Horizonte 1900,-19.9249700794008,-43.8875762897015
102656001901,Ave Country Club De Belo Horizonte 1901,-19.9249022598217,-43.8873295553465
102656002150,Ave Country Club De Belo Horizonte 2150,-19.92540843557605,-43.88562924650267
102656002151,Ave Country Club De Belo Horizonte 2151,-19.92540026712986,-43.88547930813738
102656002325,Ave Country Club De Belo Horizonte 2325,-19.925408757624,-43.8856299608014
102656002500,Ave Country Club De Belo Horizonte 2500,-19.9270829704438,-43.8861541078282
102656002501,Ave Country Club De Belo Horizonte 2501,-19.9271186871534,-43.8860286048571
102656003000,Ave Country Club De Belo Horizonte 3000,-19.9293497881107,-43.8853185762432
102656003001,Ave Country Club De Belo Horizonte 3001,-19.9292663424413,-43.8853828873446
102656003500,Ave Country Club De Belo Horizonte 3500,-19.928091629003,-43.8813538761973
102656003501,Ave Country Club De Belo Horizonte 3501,-19.9281103845553,-43.8814626601597
102656003700,Ave Country Club De Belo Horizonte 3700,-19.9277481073024,-43.8803216901539
102656003701,Ave Country Club De Belo Horizonte 3701,-19.9276886689664,-43.8802810266039
102656004040,Ave Country Club De Belo Horizonte 4040,-19.9278310583248,-43.8782734907486
102656004041,Ave Country Club De Belo Horizonte 4041,-19.9277550444817,-43.8783266696916
102659800271,Rod Mg Cinco 271,-19.8612710995643,-43.9049973052513
102659800360,Rod Mg Cinco 360,-19.8671433024285,-43.9041578148623
102659800551,Rod Mg Cinco 551,-19.864823773058,-43.9042883543912
102659800690,Rod Mg Cinco 690,-19.8640719066148,-43.9046676975671
102659800777,Rod Mg Cinco 777,-19.8677240303081,-43.9038513615437
102659800827,Rod Mg Cinco 827,-19.8712226916407,-43.9032499745915
102659800840,Rod Mg Cinco 840,-19.8711334405381,-43.9034881135077
102659801030,Rod Mg Cinco 1030,-19.8729184843998,-43.9036022900871
102659801069,Rod Mg Cinco 1069,-19.8735313048527,-43.9035042869864
102661700115,Rua Pintor Renato Lima 115,-19.8415554143004,-43.9131286054541
102661700116,Rua Pintor Renato Lima 116,-19.8416635038572,-43.9130583537234
102661700301,Rua Pintor Renato Lima 301,-19.8405206392264,-43.9125475329425
102661700321,Rua Pintor Renato Lima 321,-19.8399328636047,-43.9121903028096
102661700360,Rua Pintor Renato Lima 360,-19.8399493182128,-43.9121030100243
102661700440,Rua Pintor Renato Lima 440,-19.8388400376776,-43.9117508634507
102662000006,Rod Camilo Teixeira Da Costa 6,-19.8205042013037,-43.9019007130895
102662000041,Rod Camilo Teixeira Da Costa 41,-19.8372973824927,-43.9080528657429
102662000055,Rod Camilo Teixeira Da Costa 55,-19.8434304580762,-43.9143707786694
102662000058,Rod Camilo Teixeira Da Costa 58,-19.8436026336257,-43.9143933853335
102662000101,Rod Camilo Teixeira Da Costa 101,-19.8218835125616,-43.90254338480074
102662000148,Rod Camilo Teixeira Da Costa 148,-19.8442690992744,-43.9164289214106
102662000384,Rod Camilo Teixeira Da Costa 384,-19.8254910415894,-43.9052846213189
102662000395,Rod Camilo Teixeira Da Costa 395,-19.8263243735566,-43.9050306666868
102662000439,Rod Camilo Teixeira Da Costa 439,-19.82976940094334,-43.90321872228284
102662000446,Rod Camilo Teixeira Da Costa 446,-19.8311941372579,-43.9042402205453
102662000705,Rod Camilo Teixeira Da Costa 705,-19.8326836196093,-43.9047937424746
102662000772,Rod Camilo Teixeira Da Costa 772,-19.8347507830578,-43.9070630955689
102662001155,Rod Camilo Teixeira Da Costa 1155,-19.83616493496645,-43.9072195916968
102662003000,Rod Camilo Teixeira Da Costa 3000,-19.8372061149033,-43.908154896197
102662003089,Rod Camilo Teixeira Da Costa 3089,-19.8383214854361,-43.9089550939887
102662004000,Rod Camilo Teixeira Da Costa 4000,-19.8385970639622,-43.9093972277847
102662005600,Rod Camilo Teixeira Da Costa 5600,-19.8404777027066,-43.9106343312343
102662016252,Rod Camilo Teixeira Da Costa 16252,-19.81633344689243,-43.88548255943944
102678700158,Rua Euclasio 158,-19.9237102359316,-43.9147300733382
102678700454,Rua Euclasio 454,-19.924737161289,-43.9122379968468
102678700525,Rua Euclasio 525,-19.924949013099,-43.9117162411213
102678700673,Rua Euclasio 673,-19.9256596888998,-43.9104383116338
102678700680,Rua Euclasio 680,-19.9258070614894,-43.9103209343495
102680600014,Rua Euclides Da Cunha 14,-19.9295172903447,-43.9589574726025
102694800630,Rua Evocacao 630,-19.9052740787804,-43.9898078288169
102698900358,Rua Dos Expedicionarios 358,-19.8359419913312,-43.979554731877
102698900420,Rua Dos Expedicionarios 420,-19.8373569169679,-43.9792574151818
102698900520,Rua Dos Expedicionarios 520,-19.8386350342424,-43.979653930792
102698900531,Rua Dos Expedicionarios 531,-19.8374166145494,-43.97915763045
102698900739,Rua Dos Expedicionarios 739,-19.8391984799957,-43.9796655145627
102698900751,Rua Dos Expedicionarios 751,-19.8433838361573,-43.9803597404938
102698900963,Rua Dos Expedicionarios 963,-19.8413149296654,-43.97985586721
102698901030,Rua Dos Expedicionarios 1030,-19.8419960377397,-43.9801074327743
102698901140,Rua Dos Expedicionarios 1140,-19.8435884509791,-43.9804941282112
102698901340,Rua Dos Expedicionarios 1340,-19.8355503999255,-43.97960535852
102701401015,Ave Expedicionario Benvindo Belem De Lima 1015,-19.8683332804981,-43.9784740399652
102702700789,Rua Expedicionario Celso Racioppi 789,-19.86627671671361,-43.98349598205628
102709600867,Rua Expedicionario Jose Assumpcao Dos Anjos 867,-19.8676321657249,-43.9796353036726
102709600900,Rua Expedicionario Jose Assumpcao Dos Anjos 900,-19.8675743636012,-43.9797346180381
102712800015,Rua Das Almas 15,-19.8307984279001,-43.8866427747954
102712800022,Rua Das Almas 22,-19.8307505813375,-43.8863019507373
102712800096,Rua Das Almas 96,-19.8307288527859,-43.8844867025345
102712800122,Rua Das Almas 122,-19.8330608712449,-43.8831343243123
102712800125,Rua Das Almas 125,-19.8330906148325,-43.883209166347
102713000003,Rua Itarumirim 3,-19.830805342555,-43.8888249705546
102713000137,Rua Itarumirim 137,-19.8306847480664,-43.8888878724196
102715600026,Rua Paco Da Liberdade 26,-19.8321804046955,-43.8888299224968
102715600027,Rua Paco Da Liberdade 27,-19.8321353333023,-43.8887164202385
102731700970,Rua Expedicionario Mario Alves De Oliveira 970,-19.8683426399967,-43.9774435576014
102744600225,Ala Ezequiel Dias 225,-19.92333166950609,-43.93144459440077
102744600275,Ala Ezequiel Dias 275,-19.9241793905406,-43.9316948797215
102744600427,Ala Ezequiel Dias 427,-19.92620239538908,-43.93223328376367
102744600465,Ala Ezequiel Dias 465,-19.9264844616948,-43.93231272916
102761000085,Rua Angelo Pezzuti Da Silva 85,-19.9494162313621,-43.974734425823
102761000092,Rua Angelo Pezzuti Da Silva 92,-19.9493283177526,-43.9750323616778
102771000027,Rua Faisao 27,-19.9917480449463,-43.9993601034802
102771000385,Rua Faisao 385,-19.9940547155894,-43.9973383883138
102771000507,Rua Faisao 507,-19.995332713203,-43.9958534364695
102771000705,Rua Faisao 705,-19.9958967941232,-43.9947192941128
102771000775,Rua Faisao 775,-19.9962463692987,-43.9940799118555
102771000815,Rua Faisao 815,-19.9967193294402,-43.9935131514009
102774900007,Rua Falcao 7,-19.9962881995572,-43.9997145226235
102774900148,Rua Falcao 148,-19.9960570353928,-43.9978693944255
102774900151,Rua Falcao 151,-19.9959805465274,-43.9978290640488
102774900405,Rua Falcao 405,-19.9971484856739,-43.9964863555495
102783700071,Rua Faustino Cardoso 71,-19.9075217832486,-44.0117781553389
102783700084,Rua Faustino Cardoso 84,-19.9075876458954,-44.0115652852734
102784000172,Rua Fausto Alvim 172,-19.9269872589135,-43.9806796983803
102785200085,Pca Da Fe 85,-19.9866281155551,-43.9924095847352
102797900031,Rua Angela Benareges 31,-19.8299344291881,-43.8682245230465
102797900380,Rua Angela Benareges 380,-19.8296628396539,-43.8676433442734
102798100003,Rua Marco Aurelio Prates 3,-19.83049630854759,-43.86765815899779
102799400042,Rua Dos Mensageiros 42,-19.8302808857019,-43.8696699484491
102799400045,Rua Dos Mensageiros 45,-19.8301687358706,-43.869766795844
102799400130,Rua Dos Mensageiros 130,-19.8292997024855,-43.8687974147922
102799400135,Rua Dos Mensageiros 135,-19.8292587495358,-43.8688652095249
102799400467,Rua Dos Mensageiros 467,-19.8290755431083,-43.8678588039183
102799400470,Rua Dos Mensageiros 470,-19.8291190361431,-43.8676502526139
102811800353,Rua Fernando Lobo 353,-19.9203891208709,-43.9074986606428
102811800368,Rua Fernando Lobo 368,-19.9204577566224,-43.9076254435505
102811800586,Rua Fernando Lobo 586,-19.9202278745034,-43.9054481286564
102811800625,Rua Fernando Lobo 625,-19.9201338170236,-43.9050816307704
102813300029,Rua Fernao Dias 29,-19.8958196552947,-43.8891269195285
102813300090,Rua Fernao Dias 90,-19.9040585760547,-43.8927210102773
102813300094,Rua Fernao Dias 94,-19.8959066986012,-43.8892332960012
102813300135,Rua Fernao Dias 135,-19.8973295312696,-43.8898290758216
102813300147,Rua Fernao Dias 147,-19.9045467602862,-43.8925171996715
102813300270,Rua Fernao Dias 270,-19.9059378034302,-43.8922605823105
102813300273,Rua Fernao Dias 273,-19.9058994533003,-43.8921961773005
102813300276,Rua Fernao Dias 276,-19.8973638799808,-43.890106518932
102813300293,Rua Fernao Dias 293,-19.8987043071857,-43.8919641698093
102813300448,Rua Fernao Dias 448,-19.8980743413711,-43.8914836815584
102813300731,Rua Fernao Dias 731,-19.90667239710041,-43.89203168753845
102813300736,Rua Fernao Dias 736,-19.90721517541973,-43.89199093932238
102813301374,Rua Fernao Dias 1374,-19.9133934064873,-43.8905161425655
102816100233,Rua Ferreira 233,-19.8613249536338,-43.9150146974991
102816100254,Rua Ferreira 254,-19.8614206450983,-43.914956077558
102816100266,Rua Ferreira 266,-19.8605498679804,-43.9147157990474
102822100079,Rua Ferreira Pinto 79,-19.8853827207297,-43.9021751316953
102822100089,Rua Ferreira Pinto 89,-19.8843396452988,-43.9018946286557
102822100110,Rua Ferreira Pinto 110,-19.8850738543831,-43.9019941576073
102832200300,Rua Fides 300,-19.8887549564681,-43.9508892680074
102836300124,Rua Firmino Costa 124,-19.9074328627311,-43.9809787741747
102836300266,Rua Firmino Costa 266,-19.9059963856169,-43.9817550730519
102837600403,Ala Dos Flamboyants 403,-19.8574525028899,-43.9764508232478
102842300170,Rua Flamengo 170,-19.9968492545241,-44.0001524840189
102844900434,Ave Flavio Dos Santos 434,-19.9128563378009,-43.9250762216238
102845100315,Ave Fleming 315,-19.87114990369716,-43.98675499439632
102845100871,Ave Fleming 871,-19.86844079916999,-43.98573634059219
102847700593,Rua Flor Das Almas 593,-19.8969413123285,-43.9888961954529
102852400159,Rua Flor Da Cachoeirinha 159,-19.9005658360069,-43.9903647264075
102856500005,Rua Flor D'Agua 5,-19.9004599086536,-43.9903596665984
102856500036,Rua Flor D'Agua 36,-19.900041765155,-43.9902056556274
102856500175,Rua Flor D'Agua 175,-19.8984756342198,-43.9905295795852
102856500240,Rua Flor D'Agua 240,-19.8979557126197,-43.9905444343641
102856500375,Rua Flor D'Agua 375,-19.8964760440961,-43.9905323218311
102856500428,Rua Flor D'Agua 428,-19.895818545781,-43.9903626370496
102856500533,Rua Flor D'Agua 533,-19.894386871068,-43.9904008481408
102856500560,Rua Flor D'Agua 560,-19.8940858475221,-43.9903772519437
102856500690,Rua Flor D'Agua 690,-19.8924447255637,-43.990686542061
102856500735,Rua Flor D'Agua 735,-19.8922255435248,-43.990802461126
102873900007,Rua Flor Da Seiva 7,-19.8976705735282,-43.9879721405726
102876700160,Rua Flor Da Noiva 160,-19.8987164705891,-43.9857683182144
102876700221,Rua Flor Da Noiva 221,-19.8988599404689,-43.9857335883666
102878200080,Rua Flor Da Paixao 80,-19.8998740815346,-43.9884114048972
102878200081,Rua Flor Da Paixao 81,-19.8997957982454,-43.9884372166488
102878200257,Rua Flor Da Paixao 257,-19.8984635008832,-43.9869157521629
102878200292,Rua Flor Da Paixao 292,-19.8983746840582,-43.9866943172495
102880100318,Rua Flor Das Pedras 318,-19.9023462138158,-43.9866419091752
102880100355,Rua Flor Das Pedras 355,-19.9020163064886,-43.9866078044937
102880100535,Rua Flor Das Pedras 535,-19.9007970627532,-43.986106410024
102880100540,Rua Flor Das Pedras 540,-19.9007214713928,-43.9859702887404
102891500029,Rua Florencio De Godoi 29,-19.86882635448125,-43.94240925015017
102892800122,Rua Florencio Jose Dos Santos 122,-19.9003919118755,-44.0032690589949
102892800195,Rua Florencio Jose Dos Santos 195,-19.9005118848884,-44.0032974435005
102892800396,Rua Florencio Jose Dos Santos 396,-19.8987964447071,-44.0040553838089
102906300230,Rua Sebastiao Fernandes Brandao 230,-19.9277086467416,-44.0128849454028
102909100578,Rua Fluorina 578,-19.9150353016203,-43.9052795167835
102909101370,Rua Fluorina 1370,-19.9225801772266,-43.9043917242534
102909101395,Rua Fluorina 1395,-19.9230890141089,-43.9042528410473
102909101552,Rua Fluorina 1552,-19.9239483726572,-43.9042221743561
102909101591,Rua Fluorina 1591,-19.9243717573931,-43.9041018394573
102913600412,Rua Formiga 412,-19.9032624009708,-43.9435299097092
102914900012,Rua Formosa 12,-19.911974505413,-43.9184800858057
102920900363,Rua Da Fortuna 363,-19.9960168551569,-44.0150241439618
102920900366,Rua Da Fortuna 366,-19.9959551514119,-44.015074709489
102922400045,Rua Franca 45,-19.9446271086857,-43.9660280346967
102926500512,Rua Francelina Alves De Miranda 512,-19.8658924203796,-43.9087222167528
102929300284,Ave Francisca Gregory 284,-19.83229062684478,-43.97705141372252
102929300401,Ave Francisca Gregory 401,-19.832497076691,-43.9764728872447
102930000050,Rua Dom Cavati 50,-19.8541817933053,-43.9245170759214
102930000075,Rua Dom Cavati 75,-19.853998005567,-43.9259854335722
102930000195,Rua Dom Cavati 195,-19.8536133456533,-43.9269285691817
102935301500,Rua Francisco Bicalho 1500,-19.909865053461,-43.977398434067
102935301609,Rua Francisco Bicalho 1609,-19.9088520138432,-43.977437042633
102935301790,Rua Francisco Bicalho 1790,-19.906849250069,-43.9773262958674
102940000360,Rua Francisco Deslandes 360,-19.9468253742938,-43.9293672604007
102940000371,Rua Francisco Deslandes 371,-19.9469306693483,-43.9292075506193
102940000520,Rua Francisco Deslandes 520,-19.9483484085422,-43.9293678846928
102940000529,Rua Francisco Deslandes 529,-19.9484478867386,-43.9292474851337
102940000620,Rua Francisco Deslandes 620,-19.9493226490194,-43.9291778514336
102940000790,Rua Francisco Deslandes 790,-19.9509922182682,-43.9282914005802
102940000817,Rua Francisco Deslandes 817,-19.9501918674781,-43.9287284239207
102940000973,Rua Francisco Deslandes 973,-19.9518658046804,-43.9274286550288
102944100046,Rua Francisca Leao Correa 46,-19.8827238842304,-43.9188417874944
102944100047,Rua Francisca Leao Correa 47,-19.8827646318581,-43.9187669146041
102945400164,Rua Francisco Guimaraes 164,-19.907558332501,-43.9671231315966
102951400022,Rua Francisco Luiz 22,-19.8742132181458,-43.9408220135922
102951400139,Rua Francisco Luiz 139,-19.8731951607708,-43.940500895166
102965600197,Ave Francisco Sa 197,-19.9239128808713,-43.959147417903
102965600345,Ave Francisco Sa 345,-19.9257602579547,-43.9593553542105
102965600617,Ave Francisco Sa 617,-19.9273817817657,-43.9595388806613
102965601040,Ave Francisco Sa 1040,-19.9315050017292,-43.9592754185878
102965601210,Ave Francisco Sa 1210,-19.9330493027788,-43.9589708355498
102965601255,Ave Francisco Sa 1255,-19.9336656816703,-43.9590117997376
102965601341,Ave Francisco Sa 1341,-19.9345039476302,-43.9592331347415
102966900104,Ave Francisco Sales 104,-19.91665033529046,-43.93152091796397
102966900199,Ave Francisco Sales 199,-19.9169451311498,-43.9310601159287
102966900348,Ave Francisco Sales 348,-19.91842532872668,-43.93041692698966
102966900435,Ave Francisco Sales 435,-19.9187876253499,-43.9299119064741
102966901020,Ave Francisco Sales 1020,-19.9237118371856,-43.9271251499415
102966901035,Ave Francisco Sales 1035,-19.9241601611495,-43.9265679982646
102966901113,Ave Francisco Sales 1113,-19.92520296871212,-43.9259188121161
102966901116,Ave Francisco Sales 1116,-19.924452689375,-43.9266805748241
102966901186,Ave Francisco Sales 1186,-19.92537915203285,-43.92609666302805
102966901445,Ave Francisco Sales 1445,-19.92705644832726,-43.92477145830203
102966901492,Ave Francisco Sales 1492,-19.92746251706449,-43.92480329745883
102966901653,Ave Francisco Sales 1653,-19.9283824602337,-43.9239356945967
102966901812,Ave Francisco Sales 1812,-19.930046769354,-43.92319159701826
102966901813,Ave Francisco Sales 1813,-19.9297753773789,-43.9230701099541
102970300024,Rua Francisco Vernhagem 24,-19.8324582671498,-43.9244015438154
102970300027,Rua Francisco Vernhagem 27,-19.8323803524359,-43.9242021248409
102972900060,Rua Francisco Da Veiga 60,-19.9095392664874,-43.9750662171983
102972900117,Rua Francisco Da Veiga 117,-19.9095841132,-43.9759969777732
102981700015,Rua Frederico Nogueira 15,-19.9371254116038,-43.9644064006763
102986000088,Rua Frei Cipriano 88,-19.8846489201678,-43.9568157536972
102986000133,Rua Frei Cipriano 133,-19.884173996519,-43.9568141826549
102987300755,Rua Frei Conceicao Veloso 755,-19.9265671678728,-44.0025274049318
102987300879,Rua Frei Conceicao Veloso 879,-19.9256841930838,-44.0038640324383
102988600072,Rua Frei Gaspar 72,-19.9463144016931,-44.0047587451427
102988600077,Rua Frei Gaspar 77,-19.9462144285307,-44.00481641749
102992000156,Rua Frei Hilario 156,-19.8415346353529,-43.9451425758451
102995900360,Rua Honorio Bicalho 360,-19.8873496640679,-43.8948725419952
102995900850,Rua Honorio Bicalho 850,-19.8880508173201,-43.8982833526915
102995900971,Rua Honorio Bicalho 971,-19.8877925568725,-43.8973890028841
102996100311,Rua Frei Luiz De Souza 311,-19.9293015667665,-44.000743640623
102996100314,Rua Frei Luiz De Souza 314,-19.9291878705446,-44.0007870634447
102996100738,Rua Frei Luiz De Souza 738,-19.9278931123238,-44.0027443757685
102996100755,Rua Frei Luiz De Souza 755,-19.9278802050549,-44.0028917841365
102997400037,Rua Frei Manoel Da Cruz 37,-19.8606948896212,-43.956290008781
102997400196,Rua Frei Manoel Da Cruz 196,-19.8608439032957,-43.9544888261664
102997400301,Rua Frei Manoel Da Cruz 301,-19.8607905661345,-43.9536989947935
102997400490,Rua Frei Manoel Da Cruz 490,-19.8609134510191,-43.9528219605275
102997400543,Rua Frei Manoel Da Cruz 543,-19.8608668579838,-43.9513211709846
102998700356,Rua Frei Orlando 356,-19.9045010988662,-43.960325799188
102998700469,Rua Frei Orlando 469,-19.9046247692075,-43.9605375414298
102998700605,Rua Frei Orlando 605,-19.9045948866863,-43.9618727419666
102998700606,Rua Frei Orlando 606,-19.904382916777,-43.9626329034671
103006000175,Rua Frutal 175,-19.9213031776131,-43.9131781660552
103006000455,Rua Frutal 455,-19.9236627064194,-43.9138567941839
103011700084,Rua Do Furquim 84,-19.914406252127,-43.9045610456345
103011700308,Rua Do Furquim 308,-19.9139723237737,-43.9024585004605
103012000234,Rua Furtado De Mendonca 234,-19.8815175258825,-43.9538747415698
103013200572,Rua Doutor Furtado De Menezes 572,-19.8838813291449,-43.9318195576137
103015800270,Rua Nelia 270,-19.8429017599037,-43.9518912419187
103015800271,Rua Nelia 271,-19.8429917607275,-43.9520151714903
103016000131,Rua Furtado Nunes 131,-19.9185208193343,-43.984784260507
103033400245,Rua Professor Rodrigo Agnelo Antunes 245,-19.9495291240577,-43.9766206306623
103036200220,Rua Mario Rocha Castro 220,-19.98279495601936,-44.01765708025721
103044800029,Ave Menelick De Carvalho 29,-19.99568349242411,-44.00591735590292
103044800036,Ave Menelick De Carvalho 36,-19.9959043125833,-44.0055980421086
103044800076,Ave Menelick De Carvalho 76,-19.9948695634191,-44.0033805984115
103044800245,Ave Menelick De Carvalho 245,-19.9948368988595,-44.003549221924
103044800255,Ave Menelick De Carvalho 255,-19.9942587827512,-44.0020529696729
103044800346,Ave Menelick De Carvalho 346,-19.9939175136852,-44.0009315438039
103044800496,Ave Menelick De Carvalho 496,-19.9937572761001,-43.9992274549243
103044800583,Ave Menelick De Carvalho 583,-19.9936637573422,-43.9988594792516
103044800710,Ave Menelick De Carvalho 710,-19.9947010556826,-43.9978852383658
103044800745,Ave Menelick De Carvalho 745,-19.9947312116723,-43.997673426313
103044800865,Ave Menelick De Carvalho 865,-19.9962761748131,-43.9965324105727
103044800992,Ave Menelick De Carvalho 992,-19.9967629440735,-43.9960093471194
103044801230,Ave Menelick De Carvalho 1230,-19.9977025293115,-43.9943306536707
103045000084,Rua Das Gaivotas 84,-19.82603323951301,-43.95046087419711
103045000097,Rua Das Gaivotas 97,-19.82574000289811,-43.95048676512111
103045000156,Rua Das Gaivotas 156,-19.8258697400383,-43.9498168352898
103045000275,Rua Das Gaivotas 275,-19.82544187378354,-43.94895941519074
103045000276,Rua Das Gaivotas 276,-19.82567387727282,-43.94876969792696
103045000455,Rua Das Gaivotas 455,-19.8250985855319,-43.947139862737
103045000500,Rua Das Gaivotas 500,-19.82529818184615,-43.94679382035748
103045000599,Rua Das Gaivotas 599,-19.82483333376,-43.9456610970358
103046300375,Rua Galba 375,-19.9110813638719,-44.0042024398397
103046300378,Rua Galba 378,-19.9109978349719,-44.0042600913016
