route_stop_id,route_id,stop_id,stop_sequence
19506,617   02,110051000055,41
19507,617   02,101959500293,42
19508,617   02,100666902020,43
19509,617   02,106282400100,44
19510,617   02,101686100639,45
19511,617   02,108415300414,46
19512,617   02,106502500339,47
19513,617   02,101686100526,48
19514,617   02,101686100632,49
19515,617   02,101686100996,50
19516,617   02,101959500048,51
19517,617   02,101959500184,52
19518,617   02,110051000032,53
19519,617   02,110051000320,54
19520,617   02,110048900005,55
19521,617   02,112661000289,56
19522,617   02,108371500035,57
19523,617   02,103629600795,58
19524,617   02,103629600615,59
19525,617   02,103629600409,60
19526,617   02,105524100021,61
19527,617   02,105405000200,62
19528,617   02,105405000462,63
19529,617   02,105405000632,64
19530,617   02,108650900345,65
19531,617   02,102401600040,66
19532,617   02,102401600180,67
19533,617   02,111124000597,68
19534,617   02,111124000115,69
19535,617   02,111124000065,70
19536,617   02,100666901333,71
19537,617   02,100666901263,72
19538,617   02,100666900575,73
19539,617   02,101327000227,74
19540,617   02,101327000135,75
19541,617   02,101327000095,76
19542,617   02,104352200251,77
19543,617   02,104352200008,78
19544,617   02,110877000002,79
19545,617   02,110877000018,80
19546,617   02,110877000010,81
19547,617   02,106513900050,82
19548,617   02,105618400261,83
19549,617   02,105618400091,84
19550,617   02,100739701385,85
19551,617   02,100739701275,86
19552,617   02,100739701119,87
19553,617   02,100739700813,88
19554,617   02,100739700457,89
19555,617   02,106356500251,90
19556,617   02,106356500139,91
19557,617   02,104833701221,92
19558,617   02,104833700575,93
19559,617   02,105289203700,94
19560,617   03,108510200227,1
19561,617   03,100851000375,2
19562,617   03,110017300105,3
19563,617   03,108371500035,4
19564,617   03,103629600795,5
19565,617   03,103629600615,6
19566,617   03,103629600409,7
19567,617   03,105524100021,8
19568,617   03,105405000200,9
19569,617   03,105405000462,10
19570,617   03,105405000632,11
19571,617   03,108650900345,12
19572,617   03,102401600040,13
19573,617   03,102401600180,14
19574,617   03,111124000597,15
19575,617   03,111124000115,16
19576,617   03,111124000065,17
19577,617   03,100666901333,18
19578,617   03,100666901263,19
19579,617   03,100666900575,20
19580,617   03,101327000227,21
19581,617   03,101327000135,22
19582,617   03,101327000095,23
19583,617   03,104352200251,24
19584,617   03,104352200008,25
19585,617   03,110877000002,26
19586,617   03,110877000018,27
19587,617   03,110877000010,28
19588,617   03,106513900050,29
19589,617   03,105618400261,30
19590,617   03,105618400091,31
19591,617   03,100739701385,32
19592,617   03,100739701275,33
19593,617   03,100739701119,34
19594,617   03,100739700813,35
19595,617   03,100739700457,36
19596,617   03,106356500251,37
19597,617   03,106356500139,38
19598,617   03,104833701221,39
19599,617   03,104833700575,40
19600,617   03,105481603700,41
19601,617   04,105481603700,1
19602,617   04,104833700402,2
19603,617   04,104833701220,3
19604,617   04,100739700492,4
19605,617   04,100739701048,5
19606,617   04,100739701038,6
19607,617   04,100739701320,7
19608,617   04,100739701482,8
19609,617   04,105618400066,9
19610,617   04,105618400236,10
19611,617   04,106513900085,11
19612,617   04,110877000013,12
19613,617   04,110877000063,13
19614,617   04,110877000005,14
19615,617   04,110877000003,15
19616,617   04,104352200094,16
19617,617   04,104352200252,17
19618,617   04,101327000090,18
19619,617   04,109993000160,19
19620,617   04,100666900590,20
19621,617   04,100666900730,21
19622,617   04,100666900900,22
19623,617   04,111124000078,23
19624,617   04,111124000264,24
19625,617   04,111124000388,25
19626,617   04,105639900247,26
19627,617   04,102401600241,27
19628,617   04,102401600063,28
19629,617   04,108650900380,29
19630,617   04,105405000659,30
19631,617   04,105405000459,31
19632,617   04,105405000189,32
19633,617   04,105524100021,33
19634,617   04,103629600348,34
19635,617   04,103629600440,35
19636,617   04,103629600580,36
19637,617   04,103629600722,37
19638,617   04,108371500036,38
19639,617   04,112661000198,39
19640,617   04,112661000312,40
19641,617   04,110049100137,41
19642,617   04,130044500320,42
19643,617   04,130044800054,43
19644,617   04,108510200227,44
19645,617   04,100851000375,45
19646,617   04,110017300105,46
19647,617   04,108371500035,47
19648,617   04,103629600795,48
19649,617   04,103629600615,49
19650,617   04,103629600409,50
19651,617   04,105524100021,51
19652,617   04,105405000200,52
19653,617   04,105405000462,53
19654,617   04,105405000632,54
19655,617   04,108650900345,55
19656,617   04,102401600040,56
19657,617   04,102401600180,57
19658,617   04,111124000597,58
19659,617   04,111124000115,59
19660,617   04,111124000065,60
19661,617   04,100666901333,61
19662,617   04,100666901263,62
19663,617   04,100666900575,63
19664,617   04,101327000227,64
19665,617   04,101327000135,65
19666,617   04,101327000095,66
19667,617   04,104352200251,67
19668,617   04,104352200008,68
19669,617   04,110877000002,69
19670,617   04,110877000018,70
19671,617   04,110877000010,71
19672,617   04,106513900050,72
19673,617   04,105618400261,73
19674,617   04,105618400091,74
19675,617   04,100739701385,75
19676,617   04,100739701275,76
19677,617   04,100739701119,77
19678,617   04,100739700813,78
19679,617   04,100739700457,79
19680,617   04,106356500251,80
19681,617   04,106356500139,81
19682,617   04,104833701221,82
19683,617   04,104833700575,83
19684,618   01,111409000060,1
19685,618   01,101959500048,2
19686,618   01,101959500184,3
19687,618   01,110051000032,4
19688,618   01,110051000320,5
19689,618   01,110048900005,6
19690,618   01,101686101525,7
19691,618   01,101686101405,8
19692,618   01,101686100639,9
19693,618   01,101686100513,10
19694,618   01,101759000515,11
19695,618   01,101759000297,12
19696,618   01,103455200196,13
19697,618   01,106129500226,14
19698,618   01,101481201045,15
19699,618   01,101481200751,16
19700,618   01,101481200405,17
19701,618   01,101481200305,18
19702,618   01,101481200275,19
19703,618   01,101481200110,20
19704,618   01,103263200040,21
19705,618   01,103263200160,22
19706,618   01,103263200229,23
19707,618   01,105582100042,24
19708,618   01,111117700333,25
19709,618   01,102698901030,26
19710,618   01,102698901140,27
19711,618   01,100624000197,28
19712,618   01,105481601950,29
19713,618   01,105481602200,30
19714,618   01,105481603060,31
19715,618   01,105481603700,32
19716,618   01,105481603287,33
19717,618   01,105481602481,34
19718,618   01,105481602713,35
19719,618   01,105481602557,36
19720,618   01,100624000184,37
19721,618   01,102698900751,38
19722,618   01,102698900963,39
19723,618   01,111117700300,40
19724,618   01,100669700884,41
19725,618   01,103263201001,42
19726,618   01,103263200091,43
19727,618   01,101481200010,44
19728,618   01,101481200328,45
19729,618   01,101481200668,46
19730,618   01,101481200794,47
19731,618   01,101481200986,48
19732,618   01,101481200750,49
19733,618   01,101481200036,50
19734,618   01,101481201300,51
19735,618   01,103455200225,52
19736,618   01,101759000212,53
19737,618   01,101759000510,54
19738,618   01,101686100526,55
19739,618   01,101686100632,56
19740,618   01,101686100996,57
19741,618   01,101686101400,58
19742,618   01,101686101536,59
19743,618   01,110048900090,60
19744,618   01,110051000331,61
19745,618   01,110051000055,62
19746,618   01,101959500293,63
19747,618   01,110993400043,64
19748,618   01,111407400115,65
19749,618   01,111409000060,66
19750,618   02,105481603700,1
19751,618   02,107280000422,2
19752,618   02,107290000292,3
19753,618   02,104883100020,4
19754,618   02,104883100140,5
19755,618   02,102698900739,6
19756,618   02,102698900531,7
19757,618   02,104913800130,8
19758,618   02,102086600290,9
19759,618   02,102086600586,10
19760,618   02,102086600754,11
19761,618   02,101304003219,12
19762,618   02,101304002917,13
19763,618   02,101304002729,14
19764,618   02,109865000115,15
19765,618   02,103719800338,16
19766,618   02,101021600570,17
19767,618   02,108408000048,18
19768,618   02,108405200436,19
19769,618   02,107131500120,20
19770,618   02,107131500613,21
19771,618   02,101759000212,22
19772,618   02,101481201137,23
19773,618   02,101481201463,24
19774,618   02,101481201045,25
19775,618   02,101481200751,26
19776,618   02,101481200405,27
19777,618   02,101481200305,28
19778,618   02,101481200275,29
19779,618   02,101481200110,30
19780,618   02,103263200040,31
19781,618   02,103263200160,32
19782,618   02,103263200229,33
19783,618   02,105582100042,34
19784,618   02,111117700333,35
19785,618   02,102698901030,36
19786,618   02,102698901140,37
19787,618   02,100624000197,38
19788,618   02,105481601950,39
19789,618   02,105481602200,40
19790,618   02,105481603060,41
19791,618   02,105481603700,42
19792,618   03,101481201300,1
19793,618   03,101759000297,2
19794,618   03,103455200196,3
19795,618   03,106129500226,4
19796,618   03,101481201045,5
19797,618   03,101481200751,6
19798,618   03,101481200405,7
19799,618   03,101481200305,8
19800,618   03,101481200275,9
19801,618   03,101481200110,10
19802,618   03,103263200040,11
19803,618   03,103263200160,12
19804,618   03,103263200229,13
19805,618   03,105582100042,14
19806,618   03,111117700333,15
19807,618   03,102698901030,16
19808,618   03,102698901140,17
19809,618   03,100624000197,18
19810,618   03,105481601950,19
19811,618   03,105481602200,20
19812,618   03,105481603060,21
19813,618   03,105481603700,22
19814,618   03,105481603287,23
19815,618   03,105481602481,24
19816,618   03,105481602713,25
19817,618   03,105481602557,26
19818,618   03,100624000184,27
19819,618   03,102698900751,28
19820,618   03,102698900963,29
19821,618   03,111117700300,30
19822,618   03,100669700884,31
19823,618   03,103263201001,32
19824,618   03,103263200091,33
19825,618   03,101481200010,34
19826,618   03,101481200328,35
19827,618   03,101481200668,36
19828,618   03,101481200794,37
19829,618   03,101481200986,38
19830,618   03,101481200750,39
19831,618   03,101481200036,40
19832,618   03,101481201300,41
19833,618   04,105481603700,1
19834,618   04,105481603287,2
19835,618   04,105481602481,3
19836,618   04,105481602713,4
19837,618   04,105481602557,5
19838,618   04,100624000184,6
19839,618   04,102698900751,7
19840,618   04,102698900963,8
19841,618   04,111117700300,9
19842,618   04,100669700884,10
19843,618   04,103263201001,11
19844,618   04,103263200091,12
19845,618   04,101481200010,13
19846,618   04,101481200328,14
19847,618   04,101481200668,15
19848,618   04,101481200794,16
19849,618   04,101481200986,17
19850,618   04,101481200750,18
19851,618   04,103455200225,19
19852,618   04,101759000212,20
19853,618   04,101759000510,21
19854,618   04,101686100526,22
19855,618   04,101686100632,23
19856,618   04,101686100996,24
19857,618   04,101686101400,25
19858,618   04,101686101536,26
19859,618   04,110048900090,27
19860,618   04,110051000331,28
19861,618   04,110051000055,29
19862,618   04,101959500293,30
19863,618   04,110993400043,31
19864,618   04,111407400115,32
19865,618   04,111409000060,33
19866,618   04,101959500048,34
19867,618   04,101959500184,35
19868,618   04,110051000032,36
19869,618   04,110051000320,37
19870,618   04,110048900005,38
19871,618   04,101686101525,39
19872,618   04,101686101405,40
19873,618   04,101686100639,41
19874,618   04,101686100513,42
19875,618   04,101759000515,43
19876,618   04,101759000297,44
19877,618   04,103455200196,45
19878,618   04,106129500226,46
19879,618   04,101481201045,47
19880,618   04,101481200751,48
19881,618   04,101481200405,49
19882,618   04,101481200305,50
19883,618   04,101481200275,51
19884,618   04,101481200110,52
19885,618   04,103263200040,53
19886,618   04,103263200160,54
19887,618   04,103263200229,55
19888,618   04,105582100042,56
19889,618   04,111117700333,57
19890,618   04,102698901030,58
19891,618   04,102698901140,59
19892,618   04,100624000197,60
19893,618   04,105481601950,61
19894,618   04,105481602200,62
19895,618   04,105481603060,63
19896,618   04,105481603450,64
19897,618   04,105289203700,65
19898,618   05,105481603700,1
19899,618   05,105481603287,2
19900,618   05,105481602481,3
19901,618   05,105481602713,4
19902,618   05,105481602557,5
19903,618   05,100624000184,6
19904,618   05,102698900751,7
19905,618   05,102698900963,8
19906,618   05,111117700300,9
19907,618   05,100669700884,10
19908,618   05,103263201001,11
19909,618   05,103263200091,12
19910,618   05,101481200010,13
19911,618   05,101481200328,14
19912,618   05,101481200668,15
19913,618   05,101481200794,16
19914,618   05,101481200986,17
19915,618   05,101481200750,18
19916,618   05,103455200225,19
19917,618   05,101759000212,20
19918,618   05,101759000510,21
19919,618   05,101686100526,22
19920,618   05,101686100632,23
19921,618   05,101686100996,24
19922,618   05,101686101400,25
19923,618   05,101686101536,26
19924,618   05,110048900090,27
19925,618   05,110051000331,28
19926,618   05,110051000055,29
19927,618   05,101959500293,30
19928,618   05,110993400043,31
19929,618   05,111407400115,32
19930,618   05,111409000060,33
19931,619   01,102929300284,1
19932,619   01,102929300401,2
19933,619   01,101304003219,3
19934,619   01,101304002917,4
19935,619   01,101304002729,5
19936,619   01,101304002475,6
19937,619   01,111414700441,7
19938,619   01,101510600184,8
19939,619   01,101267100320,9
19940,619   01,101267100157,10
19941,619   01,107382800608,11
19942,619   01,107382800075,12
19943,619   01,104167102267,13
19944,619   01,104167102137,14
19945,619   01,104167101993,15
19946,619   01,100666900215,16
19947,619   01,100666900115,17
19948,619   01,104661900821,18
19949,619   01,104661900661,19
19950,619   01,104661900481,20
19951,619   01,104661900251,21
19952,619   01,104661900067,22
19953,619   01,111766502366,23
19954,619   01,104787000028,24
19955,619   01,103747500227,25
19956,619   01,103747500023,26
19957,619   01,108398600380,27
19958,619   01,106290000357,28
19959,619   01,105785500661,29
19960,619   01,105785500395,30
19961,619   01,105785500199,31
19962,619   01,104643200235,32
19963,619   01,104643200181,33
19964,619   01,107036600091,34
19965,619   01,105289203700,35
19966,619   01,105785500166,36
19967,619   01,105785500458,37
19968,619   01,105785500662,38
19969,619   01,105785500750,39
19970,619   01,106290000380,40
19971,619   01,108398600361,41
19972,619   01,101922300026,42
19973,619   01,111766502299,43
19974,619   01,104661900068,44
19975,619   01,104661900250,45
19976,619   01,104661900482,46
19977,619   01,104661900676,47
19978,619   01,104661900770,48
19979,619   01,100666900114,49
19980,619   01,100666900276,50
19981,619   01,104167101982,51
19982,619   01,104167102148,52
19983,619   01,101304002500,53
19984,619   01,101304002816,54
19985,619   01,101304002946,55
19986,619   01,101267100130,56
19987,619   01,101267100320,57
19988,619   01,101267100157,58
19989,619   01,101304003242,59
19990,619   01,102929300284,60
19991,619   02,105481603700,1
19992,619   02,105785500166,2
19993,619   02,105785500458,3
19994,619   02,105785500662,4
19995,619   02,105785500750,5
19996,619   02,105785500936,6
19997,619   02,105785501140,7
19998,619   02,111766501900,8
19999,619   02,111766502260,9
20000,619   02,107338000036,10
20001,619   02,107338000346,11
20002,619   02,100271500060,12
20003,619   02,104661900482,13
20004,619   02,104661900676,14
20005,619   02,104661900770,15
20006,619   02,100666900114,16
20007,619   02,100666900276,17
20008,619   02,104167101982,18
20009,619   02,104167102148,19
20010,619   02,101304002500,20
20011,619   02,101304002816,21
20012,619   02,101304002946,22
20013,619   02,101267100130,23
20014,619   02,101267100320,24
20015,619   02,108399900350,25
20016,619   02,107382800119,26
20017,619   02,106695400243,27
20018,619   02,104222700535,28
20019,619   02,104222700257,29
20020,619   02,103189800027,30
20021,619   02,111766502366,31
20022,619   02,111766502838,32
20023,619   02,107798600049,33
20024,619   02,110166800202,34
20025,619   02,110166800422,35
20026,619   02,110162700441,36
20027,619   02,102071101413,37
20028,619   02,102071101299,38
20029,619   02,104861400727,39
20030,619   02,104861400521,40
20031,619   02,104861400279,41
20032,619   02,107280000275,42
20033,619   02,105481603450,43
20034,619   02,105289203700,44
20035,619   03,102929300284,1
20036,619   03,102929300401,2
20037,619   03,101304003219,3
20038,619   03,101304002917,4
20039,619   03,101304002729,5
20040,619   03,101304002475,6
20041,619   03,111414700441,7
20042,619   03,101510600184,8
20043,619   03,101267100320,9
20044,619   03,101267100157,10
20045,619   03,107382800608,11
20046,619   03,107382800075,12
20047,619   03,104167102267,13
20048,619   03,104167102137,14
20049,619   03,104167101993,15
20050,619   03,100666900215,16
20051,619   03,100666900115,17
20052,619   03,104661900821,18
20053,619   03,104661900661,19
20054,619   03,104661900481,20
20055,619   03,100271500066,21
20056,619   03,107338000307,22
20057,619   03,107338000035,23
20058,619   03,111766501835,24
20059,619   03,105785500861,25
20060,619   03,105785500783,26
20061,619   03,105785500661,27
20062,619   03,105785500395,28
20063,619   03,105785500199,29
20064,619   03,104643200235,30
20065,619   03,104643200181,31
20066,619   03,107036600091,32
20067,619   03,105289203700,33
20068,619   03,105785500166,34
20069,619   03,105785500458,35
20070,619   03,105785500662,36
20071,619   03,105785500750,37
20072,619   03,105785500936,38
20073,619   03,105785501140,39
20074,619   03,111766501900,40
20075,619   03,111766502260,41
20076,619   03,107338000036,42
20077,619   03,107338000346,43
20078,619   03,100271500060,44
20079,619   03,104661900482,45
20080,619   03,104661900676,46
20081,619   03,104661900770,47
20082,619   03,100666900114,48
20083,619   03,100666900276,49
20084,619   03,104167101982,50
20085,619   03,104167102148,51
20086,619   03,101304002500,52
20087,619   03,101304002816,53
20088,619   03,101304002946,54
20089,619   03,101267100130,55
20090,619   03,101267100320,56
20091,619   03,101267100157,57
20092,619   03,101304003242,58
20093,619   03,102929300284,59
20094,619   04,102929300284,1
20095,619   04,102929300401,2
20096,619   04,101304003219,3
20097,619   04,101304002917,4
20098,619   04,101304002729,5
20099,619   04,101304002475,6
20100,619   04,111414700441,7
20101,619   04,101510600184,8
20102,619   04,101267100320,9
20103,619   04,101267100157,10
20104,619   04,107382800608,11
20105,619   04,107382800075,12
20106,619   04,104167102267,13
20107,619   04,104167102137,14
20108,619   04,104167101993,15
20109,619   04,100666900215,16
20110,619   04,100666900115,17
20111,619   04,104661900821,18
20112,619   04,104661900661,19
20113,619   04,104661900481,20
20114,619   04,104661900251,21
20115,619   04,104661900067,22
20116,619   04,111766502366,23
20117,619   04,104787000028,24
20118,619   04,103747500227,25
20119,619   04,103747500023,26
20120,619   04,108398600380,27
20121,619   04,106290000357,28
20122,619   04,105785500661,29
20123,619   04,105785500395,30
20124,619   04,105785500199,31
20125,619   04,104643200235,32
20126,619   04,104643200181,33
20127,619   04,107036600091,34
20128,619   04,105289203700,35
20129,619   05,105481603700,1
20130,619   05,105481603583,2
20131,619   05,105785500166,3
20132,619   05,105785500458,4
20133,619   05,105785500662,5
20134,619   05,105785500750,6
20135,619   05,106290000380,7
20136,619   05,108398600361,8
20137,619   05,101922300026,9
20138,619   05,111766502299,10
20139,619   05,104661900068,11
20140,619   05,104661900250,12
20141,619   05,104661900482,13
20142,619   05,104661900676,14
20143,619   05,104661900770,15
20144,619   05,100666900114,16
20145,619   05,100666900276,17
20146,619   05,104167101982,18
20147,619   05,104167102148,19
20148,619   05,101304002500,20
20149,619   05,101304002816,21
20150,619   05,101304002946,22
20151,619   05,101304003242,23
20152,619   05,102929300284,24
20153,619   05,102929300401,25
20154,619   05,101304003219,26
20155,619   05,101304002917,27
20156,619   05,101304002729,28
20157,619   05,101304002475,29
20158,619   05,111414700441,30
20159,619   05,101510600184,31
20160,619   05,101267100320,32
20161,619   05,101267100157,33
20162,619   05,107382800608,34
20163,619   05,107382800075,35
20164,619   05,104167102267,36
20165,619   05,104167102137,37
20166,619   05,104167101993,38
20167,619   05,100666900215,39
20168,619   05,100666900115,40
20169,619   05,104661900821,41
20170,619   05,104661900661,42
20171,619   05,104661900481,43
20172,619   05,104661900251,44
20173,619   05,104661900067,45
20174,619   05,111766502366,46
20175,619   05,104787000028,47
20176,619   05,103747500227,48
20177,619   05,103747500023,49
20178,619   05,108398600380,50
20179,619   05,106290000357,51
20180,619   05,105785500661,52
20181,619   05,105785500395,53
20182,619   05,104643200235,54
20183,619   05,104643200181,55
20184,619   05,107036600091,56
20185,619   05,105289203700,57
20186,619   06,105481603700,1
20187,619   06,105785500166,2
20188,619   06,105785500458,3
20189,619   06,105785500662,4
20190,619   06,105785500750,5
20191,619   06,106290000380,6
20192,619   06,108398600361,7
20193,619   06,101922300026,8
20194,619   06,111766502299,9
20195,619   06,104661900068,10
20196,619   06,104661900250,11
20197,619   06,104661900482,12
20198,619   06,104661900676,13
20199,619   06,104661900770,14
20200,619   06,100666900114,15
20201,619   06,100666900276,16
20202,619   06,104167101982,17
20203,619   06,104167102148,18
20204,619   06,101304002500,19
20205,619   06,101304002816,20
20206,619   06,101304002946,21
20207,619   06,101267100130,22
20208,619   06,101267100320,23
20209,619   06,101267100157,24
20210,619   06,101304003242,25
20211,619   06,102929300284,26
20212,62    01,107042600140,1
20213,62    01,110998802801,2
20214,62    01,110998802171,3
20215,62    01,110998801401,4
20216,62    01,110998801071,5
20217,62    01,110998800677,6
20218,62    01,110998800099,7
20219,62    01,101865211333,8
20220,62    01,101865211157,9
20221,62    01,101865210657,10
20222,62    01,101865210527,11
20223,62    01,101865210351,12
20224,62    01,101865210241,13
20225,62    01,101865210173,14
20226,62    01,101865210045,15
20227,62    01,101865209685,16
20228,62    01,101865209463,17
20229,62    01,101865209207,18
20230,62    01,101865208953,19
20231,62    01,101865208721,20
20232,62    01,101865206721,21
20233,62    01,101865204807,22
20234,62    01,101865203435,23
20235,62    01,101865202845,24
20236,62    01,101865202643,25
20237,62    01,101865202305,26
20238,62    01,101865201841,27
20239,62    01,101865201407,28
20240,62    01,101865201243,29
20241,62    01,130100400320,30
20242,62    01,130100400496,31
20243,62    01,105436501448,32
20244,62    01,106600200416,33
20245,62    01,106600200856,34
20246,62    01,106600201140,35
20247,62    01,101704100021,36
20248,62    01,105493201117,37
20249,62    01,103549500295,38
20250,62    01,102966900104,39
20251,62    01,102966900348,40
20252,62    01,102966901020,41
20253,62    01,102966901186,42
20254,62    01,101042000924,43
20255,62    01,100125902372,44
20256,62    01,105558500139,45
20257,62    01,100125902323,46
20258,62    01,105217000075,47
20259,62    01,100939200581,48
20260,62    01,102966900435,49
20261,62    01,100635300167,50
20262,62    01,101722801727,51
20263,62    01,101915000102,52
20264,62    01,103549500664,53
20265,62    01,105999200067,54
20266,62    01,103673400692,55
20267,62    01,103673400974,56
20268,62    01,101865201244,57
20269,62    01,101865201408,58
20270,62    01,101865201842,59
20271,62    01,101865202306,60
20272,62    01,101865202644,61
20273,62    01,101865202846,62
20274,62    01,101865203436,63
20275,62    01,101865204808,64
20276,62    01,101865205554,65
20277,62    01,101865206850,66
20278,62    01,101865207600,67
20279,62    01,101865208200,68
20280,62    01,101865208958,69
20281,62    01,101865209366,70
20282,62    01,101865209540,71
20283,62    01,101865209708,72
20284,62    01,101865209826,73
20285,62    01,101865210050,74
20286,62    01,101865210150,75
20287,62    01,101865210390,76
20288,62    01,101865210732,77
20289,62    01,101865211010,78
20290,62    01,110998800038,79
20291,62    01,110998801074,80
20292,62    01,110998801404,81
20293,62    01,110998802174,82
20294,62    01,110998802804,83
20295,62    01,101153700105,84
20296,62    03,107042600140,1
20297,62    03,110998802801,2
20298,62    03,110998802171,3
20299,62    03,110998801401,4
20300,62    03,110998801071,5
20301,62    03,110998800677,6
20302,62    03,110998800036,7
20303,62    03,101865211333,8
20304,62    03,101865211157,9
20305,62    03,101865210657,10
20306,62    03,101865210527,11
20307,62    03,101865210351,12
20308,62    03,101865210241,13
20309,62    03,101865210173,14
20310,62    03,101865210045,15
20311,62    03,101865209685,16
20312,62    03,101865209463,17
20313,62    03,101865209207,18
20314,62    03,101865208953,19
20315,62    03,101865208721,20
20316,62    03,101865206721,21
20317,62    03,101865204807,22
20318,62    03,101865203435,23
20319,62    03,101865202845,24
20320,62    03,101865202643,25
20321,62    03,101865202305,26
20322,62    03,101865201841,27
20323,62    03,101865201407,28
20324,62    03,101865201243,29
20325,62    03,130100400320,30
20326,62    03,130100400496,31
20327,62    03,105436501448,32
20328,62    03,106600200416,33
20329,62    03,106600200856,34
20330,62    03,106600201140,35
20331,62    03,101704100021,36
20332,62    03,105493201117,37
20333,62    03,103549500295,38
20334,62    03,102966900104,39
20335,62    03,102966900348,40
20336,62    03,102966901020,41
20337,62    03,102966901186,42
20338,62    03,101042000924,43
20339,62    03,100125902372,44
20340,62    03,100125903328,45
20341,62    03,100125903678,46
20342,62    03,100125903880,47
20343,62    03,100125904114,48
20344,62    03,100125904318,49
20345,62    03,100162400160,50
20346,62    03,100162400278,51
20347,62    03,100162400412,52
20348,62    03,109103000824,53
20349,62    03,109103000300,54
20350,62    03,110663301355,55
20351,62    03,110663300615,56
20352,62    03,110663300580,57
20353,62    03,110663300944,58
20354,62    03,110663301172,59
20355,62    03,110661800011,60
20356,62    03,109102700015,61
20357,62    03,100162400481,62
20358,62    03,100162400177,63
20359,62    03,100770600049,64
20360,62    03,100125904171,65
20361,62    03,100125903877,66
20362,62    03,100125903629,67
20363,62    03,100125903577,68
20364,62    03,100125903239,69
20365,62    03,100125902323,70
20366,62    03,105217000075,71
20367,62    03,100939200581,72
20368,62    03,102966900435,73
20369,62    03,100635300167,74
20370,62    03,101722801727,75
20371,62    03,101915000102,76
20372,62    03,103549500664,77
20373,62    03,105999200067,78
20374,62    03,103673400692,79
20375,62    03,103673400974,80
20376,62    03,101865201244,81
20377,62    03,101865201408,82
20378,62    03,101865201842,83
20379,62    03,101865202306,84
20380,62    03,101865202644,85
20381,62    03,101865202846,86
20382,62    03,101865203436,87
20383,62    03,101865204808,88
20384,62    03,101865205554,89
20385,62    03,101865206850,90
20386,62    03,101865207600,91
20387,62    03,101865208200,92
20388,62    03,101865208958,93
20389,62    03,101865209366,94
20390,62    03,101865209540,95
20391,62    03,101865209708,96
20392,62    03,101865209826,97
20393,62    03,101865210050,98
20394,62    03,101865210150,99
20395,62    03,101865210390,100
20396,62    03,101865210732,101
20397,62    03,101865211010,102
20398,62    03,110998800038,103
20399,62    03,110998801074,104
20400,62    03,110998801404,105
20401,62    03,110998802174,106
20402,62    03,110998802804,107
20403,62    03,101153700105,108
20404,62    07,107042600140,1
20405,62    07,110998801965,2
20406,62    07,110998802595,3
20407,62    07,110998802019,4
20408,62    07,110998801755,5
20409,62    07,110998801621,6
20410,62    07,110998801153,7
20411,62    07,110998800677,8
20412,62    07,110998800036,9
20413,62    07,101865211333,10
20414,62    07,101865211157,11
20415,62    07,101865210657,12
20416,62    07,101865210527,13
20417,62    07,101865210351,14
20418,62    07,101865210241,15
20419,62    07,101865210173,16
20420,62    07,101865210045,17
20421,62    07,101865209685,18
20422,62    07,101865209463,19
20423,62    07,101865209207,20
20424,62    07,101865208953,21
20425,62    07,101865208721,22
20426,62    07,101865208033,23
20427,62    07,101865205600,24
20428,62    07,101865206721,25
20429,62    07,101865204731,26
20430,62    07,101865204025,27
20431,62    07,101865202799,28
20432,62    07,101865202535,29
20433,62    07,101865202409,30
20434,62    07,101865202101,31
20435,62    07,101865201395,32
20436,62    07,101865201279,33
20437,62    07,101865200499,34
20438,62    07,130100400320,35
20439,62    07,130100400496,36
20440,62    07,105436501448,37
20441,62    07,106600200416,38
20442,62    07,106600200856,39
20443,62    07,106600201140,40
20444,62    07,101704100021,41
20445,62    07,105493201117,42
20446,62    07,103549500295,43
20447,62    07,102966900104,44
20448,62    07,102966900348,45
20449,62    07,102966901020,46
20450,62    07,102966901186,47
20451,62    07,101042000924,48
20452,62    07,105873100464,49
20453,62    07,100125902372,50
20454,62    07,105558500139,51
20455,62    07,100125902323,52
20456,62    07,100673100042,53
20457,62    07,100673100360,54
20458,62    07,105124000301,55
20459,62    07,105223000161,56
20460,62    07,106195000481,57
20461,62    07,101865200650,58
20462,62    07,101865201300,59
20463,62    07,101865201368,60
20464,62    07,101865201794,61
20465,62    07,101865202120,62
20466,62    07,101865202450,63
20467,62    07,101865202618,64
20468,62    07,101865203030,65
20469,62    07,101865204006,66
20470,62    07,101865205100,67
20471,62    07,101865205554,68
20472,62    07,101865205600,69
20473,62    07,101865206850,70
20474,62    07,101865207600,71
20475,62    07,101865208200,72
20476,62    07,101865208958,73
20477,62    07,101865209366,74
20478,62    07,101865209540,75
20479,62    07,101865209708,76
20480,62    07,101865209826,77
20481,62    07,101865210050,78
20482,62    07,101865210150,79
20483,62    07,101865210390,80
20484,62    07,101865210732,81
20485,62    07,101865211010,82
20486,62    07,110998800036,83
20487,62    07,110998801060,84
20488,62    07,110998801300,85
20489,62    07,110998801616,86
20490,62    07,110998801900,87
20491,62    07,110998802060,88
20492,62    07,110998802520,89
20493,62    07,110998802720,90
20494,62    07,110998803160,91
20495,62    07,110998803440,92
20496,62    07,101153700105,93
20497,62    12,107042600140,1
20498,62    12,110998802801,2
20499,62    12,110998802171,3
20500,62    12,110998801401,4
20501,62    12,110998801071,5
20502,62    12,110998800677,6
20503,62    12,110998800036,7
