id_linha,id_ponto,ordem
609   01,111414700263,38
609   01,111414700057,39
609   01,104222700535,40
609   01,104222700257,41
609   01,104787000028,42
609   01,104787000120,43
609   01,103166800395,44
609   01,103166800241,45
609   01,104667500165,46
609   01,105675100101,47
609   01,103685000319,48
609   01,106851500130,49
609   01,104921300023,50
609   01,105481603700,51
609   01,106432500254,52
609   01,105785500166,53
609   01,105785500458,54
609   01,105785500662,55
609   01,105785500750,56
609   01,105785500936,57
609   01,111766501900,58
609   01,111766502260,59
609   01,111766502348,60
609   01,104222700420,61
609   01,104222700384,62
609   01,111414700912,63
609   01,111414700182,64
609   01,101544000544,65
609   01,104167102267,66
609   01,104167102137,67
609   01,104167101993,68
609   01,104167101827,69
609   01,104167101395,70
609   01,104167101167,71
609   01,104167100789,72
609   01,104167100685,73
609   01,100041700255,74
609   01,100041700057,75
609   01,106048100289,76
609   01,105165700951,77
609   01,105165700645,78
609   01,105165700281,79
609   01,110998801300,80
609   01,110998801616,81
609   01,110998801900,82
609   01,106873200354,83
609   01,106873200180,84
609   01,106873200720,85
609   01,105102300094,86
609   01,105102300180,87
609   01,108533200011,88
609   01,113004700542,89
609   01,108538600163,90
609   01,110453700004,91
609   01,110453700146,92
609   01,110453700320,93
609   01,111991000158,94
609   01,111991000326,95
609   01,111987500003,96
609   01,111987500300,97
609   01,111987500090,98
609   01,111982100100,99
609   01,111360800180,100
609   01,100044500012,101
609   01,100044500010,102
609   01,112845400545,103
609   02,112845400545,1
609   02,111988800560,2
609   02,111360800003,3
609   02,111982100130,4
609   02,111986200283,5
609   02,111986200197,6
609   02,111986200019,7
609   02,111925400027,8
609   02,111991000355,9
609   02,111991000085,10
609   02,110453700325,11
609   02,110453700191,12
609   02,110453700027,13
609   02,108538600162,14
609   02,113004700521,15
609   02,113004700241,16
609   02,105102300171,17
609   02,105102300085,18
609   02,106873200727,19
609   02,106873200117,20
609   02,106873200385,21
609   02,107200200027,22
609   02,106048100042,23
609   02,106048100290,24
609   02,104972000008,25
609   02,100041700068,26
609   02,100041700260,27
609   02,104167100600,28
609   02,104167100800,29
609   02,104167101200,30
609   02,104167101428,31
609   02,104167101700,32
609   02,104167101982,33
609   02,104167102148,34
609   02,101638200424,35
609   02,101600800538,36
609   02,111414700441,37
609   02,111414700263,38
609   02,111414700057,39
609   02,104222700535,40
609   02,104222700257,41
609   02,104787000028,42
609   02,104787000120,43
609   02,103166800395,44
609   02,103166800241,45
609   02,104667500165,46
609   02,105675100101,47
609   02,103685000319,48
609   02,106851500130,49
609   02,104921300023,50
609   02,105481603700,51
609   02,105785500166,52
609   02,105785500458,53
609   02,105785500662,54
609   02,105785500750,55
609   02,105785500936,56
609   02,105785501140,57
609   02,111766501900,58
609   02,111766502260,59
609   02,111766502348,60
609   02,104222700420,61
609   02,104222700384,62
609   02,111414700912,63
609   02,111414700182,64
609   02,101544000544,65
609   02,104167102267,66
609   02,104167102137,67
609   02,104167101993,68
609   02,104167101827,69
609   02,104167101395,70
609   02,104167101167,71
609   02,104167100789,72
609   02,104167100685,73
609   02,100041700255,74
609   02,100041700057,75
609   02,106048100289,76
609   02,105165700951,77
609   02,105165700645,78
609   02,105165700281,79
609   02,110998801300,80
609   02,110998801616,81
609   02,110998801900,82
609   02,106873200354,83
609   02,106873200180,84
609   02,106873200720,85
609   02,105102300094,86
609   02,105102300180,87
609   02,108533200011,88
609   02,113004700542,89
609   02,108538600163,90
609   02,110453700004,91
609   02,110453700078,92
609   02,110453700146,93
609   02,110453700320,94
609   02,111991000158,95
609   02,111991000326,96
609   02,111987500003,97
609   02,111987500300,98
609   02,111987500090,99
609   02,111982100130,100
609   02,105083001274,101
609   02,130303900304,102
609   02,111360800180,103
609   02,100044500012,104
609   02,100044500010,105
609   02,112845400545,106
609   03,112845400545,1
609   03,111988800560,2
609   03,111360800003,3
609   03,111982100130,4
609   03,105083001274,5
609   03,130303900304,6
609   03,111986200283,7
609   03,111986200197,8
609   03,111986200019,9
609   03,111925400027,10
609   03,111991000355,11
609   03,111991000085,12
609   03,110453700325,13
609   03,110453700191,14
609   03,110453700027,15
609   03,108538600162,16
609   03,113004700521,17
609   03,113004700241,18
609   03,105102300171,19
609   03,105102300085,20
609   03,106873200727,21
609   03,106873200117,22
609   03,106873200385,23
609   03,107200200027,24
609   03,106048100042,25
609   03,106048100290,26
609   03,104972000008,27
609   03,100041700068,28
609   03,100041700260,29
609   03,104167100600,30
609   03,104167100800,31
609   03,104167101200,32
609   03,104167101428,33
609   03,104167101700,34
609   03,104167101982,35
609   03,104167102148,36
609   03,101638200424,37
609   03,101600800538,38
609   03,111414700441,39
609   03,111414700263,40
609   03,111414700057,41
609   03,104222700535,42
609   03,104222700257,43
609   03,104787000028,44
609   03,104787000120,45
609   03,103166800395,46
609   03,103166800241,47
609   03,104667500165,48
609   03,103685000319,49
609   03,106851500130,50
609   03,104921300023,51
609   03,105481603700,52
609   03,105785500166,53
609   03,105785500458,54
609   03,105785500662,55
609   03,105785500750,56
609   03,105785500936,57
609   03,111766501900,58
609   03,111766502260,59
609   03,111766502348,60
609   03,104222700420,61
609   03,104222700384,62
609   03,111414700912,63
609   03,111414700182,64
609   03,101544000238,65
609   03,101544000544,66
609   03,104167102267,67
609   03,104167102137,68
609   03,104167101993,69
609   03,104167101827,70
609   03,104167101395,71
609   03,104167101167,72
609   03,104167100789,73
609   03,104167100685,74
609   03,100041700255,75
609   03,100041700057,76
609   03,106048100289,77
609   03,105165700951,78
609   03,105165700645,79
609   03,105165700281,80
609   03,110998801300,81
609   03,110998801616,82
609   03,110998801900,83
609   03,106873200354,84
609   03,106873200720,85
609   03,105102300094,86
609   03,105102300180,87
609   03,108533200011,88
609   03,113004700542,89
609   03,108538600163,90
609   03,110453700004,91
609   03,110453700146,92
609   03,110453700320,93
609   03,111991000158,94
609   03,111991000326,95
609   03,111987500003,96
609   03,111987500300,97
609   03,111987500090,98
609   03,111360800180,99
609   03,100044500012,100
609   03,100044500010,101
609   03,112845400545,102
61    01,107042600140,1
61    01,110998802801,2
61    01,110998802171,3
61    01,110998801401,4
61    01,110998801071,5
61    01,106195000484,6
61    01,105223000163,7
61    01,110998801074,8
61    01,110998801404,9
61    01,110998802174,10
61    01,110998802804,11
61    01,101153700105,12
614   01,110242800056,1
614   01,110244300225,2
614   01,110244300101,3
614   01,101156500233,4
614   01,101156500043,5
614   01,107767000019,6
614   01,102045000715,7
614   01,102045000345,8
614   01,102045000145,9
614   01,100743100305,10
614   01,104936800012,11
614   01,104936800126,12
614   01,104936800439,13
614   01,101550000361,14
614   01,102197200120,15
614   01,102197200280,16
614   01,105481600100,17
614   01,105481600380,18
614   01,105481600690,19
614   01,105481600870,20
614   01,105481601250,21
614   01,105481601995,22
614   01,105481601770,23
614   01,105481601950,24
614   01,105481602200,25
614   01,105481603060,26
614   01,105481603700,27
614   01,105481603287,28
614   01,105481602481,29
614   01,105481602713,30
614   01,105481602557,31
614   01,105481601759,32
614   01,105481601455,33
614   01,105481601145,34
614   01,105481600931,35
614   01,105481600681,36
614   01,105481600345,37
614   01,105481600193,38
614   01,102197200309,39
614   01,102197200081,40
614   01,101550000100,41
614   01,106539700140,42
614   01,106539700341,43
614   01,106539700033,44
614   01,101177000014,45
614   01,102045000170,46
614   01,102045000376,47
614   01,102045000774,48
614   01,102045000910,49
614   01,107767000136,50
614   01,107767000350,51
614   01,107767000456,52
614   01,110057700040,53
614   01,110055100136,54
614   01,110069300324,55
614   01,110069300530,56
614   01,110067800618,57
614   01,110242800056,58
614   02,105481603700,1
614   02,105481603287,2
614   02,105481602481,3
614   02,105481602713,4
614   02,105481602557,5
614   02,105481601759,6
614   02,105481601455,7
614   02,105481601145,8
614   02,105481600681,9
614   02,105481600345,10
614   02,105481600193,11
614   02,102197200309,12
614   02,102197200081,13
614   02,101550000100,14
614   02,106539700140,15
614   02,106539700341,16
614   02,106539700033,17
614   02,101177000014,18
614   02,102045000170,19
614   02,102045000376,20
614   02,102045000774,21
614   02,102045000910,22
614   02,107767000136,23
614   02,107767000350,24
614   02,107767000456,25
614   02,110057700040,26
614   02,110055100136,27
614   02,110069300324,28
614   02,110069300530,29
614   02,110067800618,30
614   02,110242800056,31
614   02,110244300225,32
614   02,110244300101,33
614   02,101156500233,34
614   02,101156500043,35
614   02,107767000019,36
614   02,102045000715,37
614   02,102045000345,38
614   02,102045000145,39
614   02,100743100305,40
614   02,104936800012,41
614   02,104936800126,42
614   02,104936800439,43
614   02,101550000361,44
614   02,102197200120,45
614   02,102197200280,46
614   02,105481600100,47
614   02,105481600380,48
614   02,105481600690,49
614   02,105481600870,50
614   02,105481601250,51
614   02,105481601995,52
614   02,105481601770,53
614   02,105481601950,54
614   02,105481602200,55
614   02,105481603060,56
614   02,105481603700,57
614   03,105481603700,1
614   03,105481603287,2
614   03,105481602481,3
614   03,105481602713,4
614   03,105481602557,5
614   03,105481601759,6
614   03,105481601455,7
614   03,105481601145,8
614   03,105481600681,9
614   03,105481600345,10
614   03,105481600193,11
614   03,102197200309,12
614   03,102197200081,13
614   03,101550000100,14
614   03,106539700140,15
614   03,106539700341,16
614   03,106539700033,17
614   03,100743100066,18
614   03,100743100356,19
614   03,100743100600,20
614   03,109899300082,21
614   03,109899300400,22
614   03,109899300826,23
614   03,109886400281,24
614   03,109886400183,25
614   03,109886400055,26
614   03,109886401057,27
614   03,109886401201,28
614   03,110069300577,29
614   03,110069300305,30
614   03,110069300179,31
614   03,110069300031,32
614   03,110332000271,33
614   03,110332000132,34
614   03,110332000450,35
614   03,108684200259,36
614   03,111600000478,37
614   03,111600000048,38
614   03,111600000470,39
614   03,108684200230,40
614   03,110332000019,41
614   03,110332000131,42
614   03,110057700040,43
614   03,110055100136,44
614   03,110069300324,45
614   03,110069300530,46
614   03,110067800618,47
614   03,101159300034,48
614   03,109886401200,49
614   03,109886401064,50
614   03,109886400060,51
614   03,109886400182,52
614   03,109886400280,53
614   03,109899300963,54
614   03,109899300803,55
614   03,109899300357,56
614   03,109899300199,57
614   03,100743100565,58
614   03,100743100655,59
614   03,100743100077,60
614   03,100743100305,61
614   03,104936800012,62
614   03,104936800126,63
614   03,104936800439,64
614   03,101550000361,65
614   03,102197200120,66
614   03,102197200280,67
614   03,105481600100,68
614   03,105481600380,69
614   03,105481600690,70
614   03,105481600870,71
614   03,105481601250,72
614   03,105481601995,73
614   03,105481601770,74
614   03,105481601950,75
614   03,105481602200,76
614   03,105481603060,77
614   03,105481603700,78
614   04,101159300008,1
614   04,110486800100,2
614   04,110486800270,3
614   04,110486800420,4
614   04,110001600453,5
614   04,110001600317,6
614   04,109901600048,7
614   04,109901600202,8
614   04,109886400183,9
614   04,109886400055,10
614   04,109884900167,11
614   04,110344600127,12
614   04,109899300357,13
614   04,109899300199,14
614   04,100743100565,15
614   04,100743100655,16
614   04,100743100077,17
614   04,100743100305,18
614   04,104936800012,19
614   04,104936800126,20
614   04,104936800439,21
614   04,101550000361,22
614   04,102197200120,23
614   04,102197200280,24
614   04,105481600100,25
614   04,105481600380,26
614   04,105481600690,27
614   04,105481600870,28
614   04,105481601250,29
614   04,105481601995,30
614   04,105481601770,31
614   04,105481601950,32
614   04,105481602200,33
614   04,105481603060,34
614   04,105289203700,35
614   04,105481603287,36
614   04,105481602481,37
614   04,105481602713,38
614   04,105481602557,39
614   04,105481601759,40
614   04,105481601361,41
614   04,105481601145,42
614   04,105481600681,43
614   04,105481600345,44
614   04,105481600193,45
614   04,102197200309,46
614   04,102197200081,47
614   04,101550000100,48
614   04,106539700140,49
614   04,106539700341,50
614   04,106539700033,51
614   04,100743100066,52
614   04,100743100356,53
614   04,100743100600,54
614   04,109899300082,55
614   04,109899300400,56
614   04,110344600122,57
614   04,109884900182,58
614   04,109886400060,59
614   04,109886400182,60
614   04,109901600207,61
614   04,109901600057,62
614   04,110001600324,63
614   04,110486800711,64
614   04,110486800255,65
614   04,110486800119,66
614   04,101159300034,67
614   04,101159300008,68
614   06,105481603700,1
614   06,105481603287,2
614   06,105481602481,3
614   06,105481602713,4
614   06,105481602557,5
614   06,105481601759,6
614   06,105481601455,7
614   06,105481601145,8
614   06,105481600931,9
614   06,105481600681,10
614   06,105481600345,11
614   06,105481600193,12
614   06,102197200309,13
614   06,102197200081,14
614   06,101550000100,15
614   06,106539700140,16
614   06,106539700341,17
614   06,106539700033,18
614   06,101177000014,19
614   06,102045000170,20
614   06,102045000376,21
614   06,102045000774,22
614   06,102045000910,23
614   06,107767000136,24
614   06,107767000350,25
614   06,107767000456,26
614   06,110057700040,27
614   06,110055100136,28
614   06,110069300324,29
614   06,110069300530,30
614   06,110067800618,31
614   06,110242800056,32
615   01,110944200009,1
615   01,109899300357,2
615   01,109899300199,3
615   01,112977500140,4
615   01,109907200084,5
615   01,109905700136,6
615   01,108706301225,7
615   01,108706301215,8
615   01,108706300651,9
615   01,108706300521,10
615   01,108706300335,11
615   01,108706300147,12
615   01,102045000345,13
615   01,102088100300,14
615   01,102088100554,15
615   01,109906000061,16
615   01,109906000030,17
615   01,109906000055,18
615   01,111449300305,19
615   01,111455300333,20
615   01,111452500344,21
615   01,111450000218,22
615   01,113093200077,23
615   01,106380100050,24
615   01,105481600380,25
615   01,105481600690,26
615   01,105481600870,27
615   01,105481601250,28
615   01,105481601995,29
615   01,105481601770,30
615   01,105481601950,31
615   01,105481602200,32
615   01,105481603060,33
615   01,105481603700,34
615   01,105481603287,35
615   01,105481602481,36
615   01,105481602713,37
615   01,105481602557,38
615   01,105481601759,39
615   01,105481601455,40
615   01,105481601145,41
615   01,105481600931,42
615   01,105481600681,43
615   01,105481600345,44
615   01,105481600193,45
615   01,107076000197,46
615   01,113093200058,47
615   01,111450000211,48
615   01,111452500604,49
615   01,111455300332,50
615   01,111449300296,51
615   01,109906000562,52
615   01,109906000362,53
615   01,109906000029,54
615   01,109906000162,55
615   01,102088100533,56
615   01,102088100335,57
615   01,102045000376,58
615   01,108706300250,59
615   01,108706300334,60
615   01,108706300650,61
615   01,108706300926,62
615   01,108706301162,63
615   01,109905700111,64
615   01,109907200100,65
615   01,109899300082,66
615   01,109899300400,67
615   01,109899300826,68
615   01,105932800198,69
615   01,110944200009,70
615   02,105481603700,1
615   02,105481603287,2
615   02,105481602481,3
615   02,105481602713,4
615   02,105481602557,5
615   02,105481601759,6
615   02,105481601455,7
615   02,105481601145,8
615   02,105481600681,9
615   02,105481600345,10
615   02,105481600193,11
615   02,107076000197,12
615   02,113093200058,13
615   02,111450000211,14
615   02,111452500604,15
615   02,111455300332,16
615   02,111449300374,17
615   02,109906000013,18
615   02,109906000050,19
615   02,102088100533,20
615   02,102088100335,21
615   02,102045000376,22
615   02,108706300250,23
615   02,108706300334,24
615   02,108706300650,25
615   02,108706300926,26
615   02,108706301162,27
615   02,109905700111,28
615   02,109907200100,29
615   02,109899300082,30
615   02,109899300400,31
615   02,109899300826,32
615   02,105932800198,33
615   02,110944200009,34
615   03,105481603700,1
615   03,105481603287,2
615   03,105481602481,3
615   03,105481602713,4
615   03,105481602557,5
615   03,105481601759,6
615   03,105481601455,7
615   03,105481601145,8
615   03,105481600931,9
615   03,105481600681,10
615   03,105481600345,11
615   03,105481600193,12
615   03,107076000197,13
615   03,113093200058,14
615   03,111450000211,15
615   03,111452500604,16
615   03,111455300332,17
615   03,111449300374,18
615   03,109906000013,19
615   03,109906000050,20
615   03,102088100533,21
615   03,102088100335,22
615   03,102045000376,23
615   03,108706300250,24
615   03,108706300334,25
615   03,108706300650,26
615   03,108706300926,27
615   03,108706301162,28
615   03,109905700111,29
615   03,109907200100,30
615   03,109899300082,31
615   03,109899300400,32
615   03,109899300826,33
615   03,105932800198,34
615   03,110944200009,35
615   03,109899300357,36
615   03,109899300199,37
615   03,112977500140,38
615   03,109907200084,39
615   03,109905700136,40
615   03,108706301225,41
615   03,108706301215,42
615   03,108706300651,43
615   03,108706300521,44
615   03,108706300335,45
615   03,108706300147,46
615   03,102045000345,47
615   03,102088100300,48
615   03,102088100554,49
615   03,109906000451,50
615   03,109906000016,51
615   03,111449300305,52
615   03,111455300333,53
615   03,111452500344,54
615   03,111450000218,55
615   03,113093200077,56
615   03,106380100050,57
615   03,105481600380,58
615   03,105481600690,59
615   03,105481600870,60
615   03,105481601250,61
615   03,105481601995,62
615   03,105481601770,63
615   03,105481601950,64
615   03,105481602200,65
615   03,105481603060,66
615   03,105289203700,67
616   01,600000200285,1
616   01,600000200251,2
616   01,600000400320,3
616   01,600068300093,4
616   01,600000700573,5
616   01,600053700417,6
616   01,110001600453,7
616   01,110001600317,8
616   01,109901600048,9
616   01,109901600202,10
616   01,109886400183,11
616   01,109886400055,12
616   01,109884900167,13
616   01,110344600127,14
616   01,109899300357,15
616   01,109899300199,16
616   01,100743100565,17
616   01,100743100655,18
616   01,100743100077,19
616   01,100743100305,20
616   01,104936800012,21
616   01,104936800126,22
616   01,104936800439,23
616   01,101550000361,24
616   01,102197200120,25
616   01,102197200280,26
616   01,105481600100,27
616   01,105481600380,28
616   01,105481600690,29
616   01,105481600870,30
616   01,105481601250,31
616   01,105481601995,32
616   01,105481601770,33
616   01,105481601950,34
616   01,105481602200,35
616   01,105481603060,36
616   01,105289203700,37
616   01,105481603287,38
616   01,105481602481,39
616   01,105481602713,40
616   01,105481602557,41
616   01,105481601759,42
616   01,105481601455,43
616   01,105481601145,44
616   01,105481600931,45
616   01,105481600681,46
616   01,105481600345,47
616   01,105481600193,48
616   01,102197200309,49
616   01,102197200081,50
616   01,101550000100,51
616   01,106539700140,52
616   01,106539700341,53
616   01,106539700033,54
616   01,100743100066,55
616   01,100743100356,56
616   01,100743100600,57
616   01,109899300082,58
616   01,109899300400,59
616   01,109882300086,60
616   01,109884900182,61
616   01,109886400060,62
616   01,109886400182,63
616   01,109901600207,64
616   01,109901600057,65
616   01,110001600110,66
616   01,110001600324,67
616   01,600053700438,68
616   01,600068300150,69
616   01,600000400303,70
616   01,600000200285,71
616   02,105481603700,1
616   02,105481603287,2
616   02,105481602481,3
616   02,105481602713,4
616   02,105481602557,5
616   02,105481601759,6
616   02,105481601361,7
616   02,105481601145,8
616   02,105481600681,9
616   02,105481600345,10
616   02,105481600193,11
616   02,102197200309,12
616   02,102197200081,13
616   02,101550000100,14
616   02,106539700140,15
616   02,106539700341,16
616   02,106539700033,17
616   02,100743100066,18
616   02,100743100356,19
616   02,100743100600,20
616   02,109899300082,21
616   02,109899300400,22
616   02,109899300826,23
616   02,109899300960,24
616   02,110001600110,25
616   02,110001600324,26
616   02,600000400303,27
616   02,600000200285,28
616   02,600000200251,29
616   02,600000400303,30
616   02,600068300093,31
616   02,600000700573,32
616   02,600053700417,33
616   02,110001600453,34
616   02,110001600317,35
616   02,105932800077,36
616   02,109899301029,37
616   02,109899300963,38
616   02,109899300803,39
616   02,109899300357,40
616   02,109899300199,41
616   02,100743100565,42
616   02,100743100655,43
616   02,100743100077,44
616   02,100743100305,45
616   02,104936800012,46
616   02,104936800126,47
616   02,104936800439,48
616   02,101550000361,49
616   02,102197200120,50
616   02,102197200280,51
616   02,105481600100,52
616   02,105481600380,53
616   02,105481600690,54
616   02,105481600870,55
616   02,105481601250,56
616   02,105481601995,57
616   02,105481601770,58
616   02,105481601950,59
616   02,105481602200,60
616   02,105481603060,61
616   02,105481603700,62
616   03,105481603700,1
616   03,105481603287,2
616   03,105481602481,3
616   03,105481602713,4
616   03,105481602557,5
616   03,105481601759,6
616   03,105481601361,7
616   03,105481601145,8
616   03,105481600931,9
616   03,105481600681,10
616   03,105481600345,11
616   03,105481600193,12
616   03,102197200309,13
616   03,102197200081,14
616   03,101550000100,15
616   03,106539700140,16
616   03,106539700341,17
616   03,106539700033,18
616   03,100743100066,19
616   03,100743100356,20
616   03,100743100600,21
616   03,109899300082,22
616   03,109899300400,23
616   03,109882300086,24
616   03,109884900182,25
616   03,109886400060,26
616   03,109886400182,27
616   03,109901600207,28
616   03,109901600057,29
616   03,110001600110,30
616   03,110001600324,31
616   03,600053700438,32
616   03,600068300150,33
616   03,600000400303,34
616   03,600000200285,35
616   03,600000200251,36
616   03,600000400320,37
616   03,600068300093,38
616   03,600000700573,39
616   03,600053700417,40
616   03,110001600453,41
616   03,110001600317,42
616   03,109901600048,43
616   03,109901600202,44
616   03,109886400183,45
616   03,109886400055,46
616   03,109884900167,47
616   03,110344600127,48
616   03,109899300357,49
616   03,109899300199,50
616   03,100743100565,51
616   03,100743100655,52
616   03,100743100077,53
616   03,100743100305,54
616   03,104936800012,55
616   03,104936800126,56
616   03,104936800439,57
616   03,101550000361,58
616   03,102197200120,59
616   03,102197200280,60
616   03,105481600100,61
616   03,105481600380,62
616   03,105481600690,63
616   03,105481600870,64
616   03,105481601250,65
616   03,105481601995,66
616   03,105481601770,67
616   03,105481601950,68
616   03,105481602200,69
616   03,105481603060,70
616   03,105481603450,71
616   03,105289203700,72
616   04,105481603700,1
616   04,105481603287,2
616   04,105481602481,3
616   04,105481602713,4
616   04,105481602557,5
616   04,105481601759,6
616   04,105481601455,7
616   04,105481601145,8
616   04,105481600931,9
616   04,105481600681,10
616   04,105481600345,11
616   04,105481600193,12
616   04,102197200309,13
616   04,102197200081,14
616   04,101550000100,15
616   04,106539700140,16
616   04,106539700341,17
616   04,106539700033,18
616   04,100743100066,19
616   04,100743100356,20
616   04,100743100600,21
616   04,109899300082,22
616   04,109899300400,23
616   04,109882300086,24
616   04,109884900182,25
616   04,109886400060,26
616   04,109886400182,27
616   04,109901600207,28
616   04,109901600057,29
616   04,110001600110,30
616   04,110001600324,31
616   04,600053700438,32
616   04,600068300150,33
616   04,600000400303,34
616   04,600000200285,35
617   01,108510200227,1
617   01,100851000375,2
617   01,110017300105,3
617   01,108371500035,4
617   01,103629600795,5
617   01,103629600615,6
617   01,103629600409,7
617   01,105524100021,8
617   01,105405000200,9
617   01,105405000462,10
617   01,105405000632,11
617   01,108650900345,12
617   01,102401600040,13
617   01,102401600180,14
617   01,111124000597,15
617   01,111124000115,16
617   01,111124000065,17
617   01,100666901333,18
617   01,100666901263,19
617   01,100666900575,20
617   01,101327000227,21
617   01,101327000135,22
617   01,101327000095,23
617   01,104352200251,24
617   01,104352200008,25
617   01,110877000002,26
617   01,110877000018,27
617   01,110877000010,28
617   01,106513900050,29
617   01,105618400261,30
617   01,105618400091,31
617   01,100739701385,32
617   01,100739701275,33
617   01,100739701119,34
617   01,100739700813,35
617   01,100739700457,36
617   01,106356500251,37
617   01,106356500139,38
617   01,104833701221,39
617   01,104833700575,40
617   01,104833700402,41
617   01,104833701220,42
617   01,100739700492,43
617   01,100739701048,44
617   01,100739701038,45
617   01,100739701320,46
617   01,100739701482,47
617   01,105618400066,48
617   01,105618400236,49
617   01,106513900085,50
617   01,110877000013,51
617   01,110877000063,52
617   01,110877000005,53
617   01,110877000003,54
617   01,104352200094,55
617   01,104352200252,56
617   01,100666900590,57
617   01,100666900730,58
617   01,100666900900,59
617   01,111124000078,60
617   01,111124000264,61
617   01,111124000388,62
617   01,105639900247,63
617   01,102401600241,64
617   01,102401600063,65
617   01,108650900380,66
617   01,105405000659,67
617   01,105405000459,68
617   01,105405000189,69
617   01,103629600348,70
617   01,103629600440,71
617   01,103629600580,72
617   01,103629600722,73
617   01,108371500036,74
617   01,112661000198,75
617   01,112661000312,76
617   01,110049100137,77
617   01,130044500320,78
617   01,130044800054,79
617   01,108510200227,80
617   02,105481603700,1
617   02,104833700402,2
617   02,104833701220,3
617   02,100739700492,4
617   02,100739701048,5
617   02,100739701038,6
617   02,100739701320,7
617   02,100739701482,8
617   02,105618400066,9
617   02,105618400236,10
617   02,106513900085,11
617   02,110877000013,12
617   02,110877000063,13
617   02,110877000005,14
617   02,110877000003,15
617   02,104352200094,16
617   02,104352200252,17
617   02,100666900590,18
617   02,100666900730,19
617   02,100666900900,20
617   02,111124000078,21
617   02,111124000264,22
617   02,111124000388,23
617   02,105639900247,24
617   02,102401600241,25
617   02,102401600063,26
617   02,108650900380,27
617   02,105405000659,28
617   02,105405000459,29
617   02,105405000189,30
617   02,103629600348,31
617   02,103629600440,32
617   02,103629600580,33
617   02,103629600722,34
617   02,108371500036,35
617   02,112661000198,36
617   02,112661000312,37
617   02,110049100137,38
617   02,110048900090,39
617   02,110051000331,40
617   02,110051000055,41
617   02,101959500293,42
617   02,100666902020,43
617   02,106282400100,44
617   02,101686100639,45
617   02,108415300414,46
617   02,106502500339,47
617   02,101686100526,48
617   02,101686100632,49
617   02,101686100996,50
617   02,101959500048,51
617   02,101959500184,52
617   02,110051000032,53
617   02,110051000320,54
617   02,110048900005,55
617   02,112661000289,56
617   02,108371500035,57
617   02,103629600795,58
617   02,103629600615,59
617   02,103629600409,60
617   02,105524100021,61
617   02,105405000200,62
617   02,105405000462,63
617   02,105405000632,64
617   02,108650900345,65
617   02,102401600040,66
617   02,102401600180,67
617   02,111124000597,68
617   02,111124000115,69
617   02,111124000065,70
617   02,100666901333,71
617   02,100666901263,72
617   02,100666900575,73
617   02,101327000227,74
617   02,101327000135,75
617   02,101327000095,76
617   02,104352200251,77
617   02,104352200008,78
617   02,110877000002,79
617   02,110877000018,80
617   02,110877000010,81
617   02,106513900050,82
617   02,105618400261,83
617   02,105618400091,84
617   02,100739701385,85
617   02,100739701275,86
617   02,100739701119,87
617   02,100739700813,88
617   02,100739700457,89
617   02,106356500251,90
617   02,106356500139,91
617   02,104833701221,92
617   02,104833700575,93
617   02,105289203700,94
617   03,108510200227,1
617   03,100851000375,2
617   03,110017300105,3
617   03,108371500035,4
617   03,103629600795,5
617   03,103629600615,6
617   03,103629600409,7
617   03,105524100021,8
617   03,105405000200,9
617   03,105405000462,10
617   03,105405000632,11
617   03,108650900345,12
617   03,102401600040,13
617   03,102401600180,14
617   03,111124000597,15
617   03,111124000115,16
617   03,111124000065,17
617   03,100666901333,18
617   03,100666901263,19
617   03,100666900575,20
617   03,101327000227,21
617   03,101327000135,22
617   03,101327000095,23
617   03,104352200251,24
617   03,104352200008,25
617   03,110877000002,26
617   03,110877000018,27
617   03,110877000010,28
617   03,106513900050,29
617   03,105618400261,30
617   03,105618400091,31
617   03,100739701385,32
617   03,100739701275,33
617   03,100739701119,34
617   03,100739700813,35
617   03,100739700457,36
617   03,106356500251,37
617   03,106356500139,38
617   03,104833701221,39
617   03,104833700575,40
617   03,105481603700,41
617   04,105481603700,1
617   04,104833700402,2
617   04,104833701220,3
617   04,100739700492,4
617   04,100739701048,5
617   04,100739701038,6
617   04,100739701320,7
617   04,100739701482,8
617   04,105618400066,9
617   04,105618400236,10
617   04,106513900085,11
617   04,110877000013,12
617   04,110877000063,13
617   04,110877000005,14
617   04,110877000003,15
617   04,104352200094,16
617   04,104352200252,17
617   04,101327000090,18
617   04,109993000160,19
617   04,100666900590,20
617   04,100666900730,21
617   04,100666900900,22
617   04,111124000078,23
617   04,111124000264,24
617   04,111124000388,25
617   04,105639900247,26
617   04,102401600241,27
617   04,102401600063,28
617   04,108650900380,29
617   04,105405000659,30
617   04,105405000459,31
617   04,105405000189,32
617   04,105524100021,33
617   04,103629600348,34
617   04,103629600440,35
617   04,103629600580,36
617   04,103629600722,37
617   04,108371500036,38
617   04,112661000198,39
617   04,112661000312,40
617   04,110049100137,41
617   04,130044500320,42
617   04,130044800054,43
617   04,108510200227,44
617   04,100851000375,45
617   04,110017300105,46
617   04,108371500035,47
617   04,103629600795,48
617   04,103629600615,49
617   04,103629600409,50
617   04,105524100021,51
617   04,105405000200,52
617   04,105405000462,53
617   04,105405000632,54
617   04,108650900345,55
617   04,102401600040,56
617   04,102401600180,57
617   04,111124000597,58
617   04,111124000115,59
617   04,111124000065,60
617   04,100666901333,61
617   04,100666901263,62
617   04,100666900575,63
617   04,101327000227,64
617   04,101327000135,65
617   04,101327000095,66
